AL|ALUSHTA|384000|0|0|195|44675000|34398333|0|UK
AL|TRINA|353000|0|0|195|46175567|-118196361|0|K1
AL|ALENCON|380000|0|0|195|48449722|113056|0|LF
AL|ALGASOVO|694000|0|0|195|53683333|41683333|0|UU
AL|BAYKIT|326000|0|0|195|61706667|96500000|0|UN
AL|ALESUND LEPSOY|398000|0|0|195|62596067|6221517|0|EN
ALA|ALTA|358000|0|0|195|69992289|23293161|0|EN
ALB|AL BATEEN INTL|114000|1|1|195|24438695|54446306|45|OM
ALB|ALBORAN|519000|0|0|195|35938056|-3035278|0|LE
ALB|ALBANY|115300|1|1|195|42747281|-73803183|274|K6
ALB|ALBEGNA|116950|1|1|195|44048169|8127617|42|LI
ALC|ALCANTARA|230000|0|0|195|-2381500|-44399333|0|SB
ALC|AMAMI|115500|1|1|195|28443670|129584067|996|RJ
ALD|AL-UDAID|115200|1|1|195|25138056|51305556|139|OT
ALD|ALLENDALE|116700|1|0|195|33012489|-81292217|0|K7
ALD|ALLGAU|117200|0|1|195|47988709|10231256|2078|ED
ALD|ALDERNEY|383000|0|0|195|49709722|-2198333|0|EG
ALE|ALEPPO|396000|0|0|195|36169331|37223297|0|OS
ALE|ALEPPO|114500|1|1|195|36179683|37209378|1276|OS
ALF|ALSTER|115800|0|1|195|53635308|9994134|66|ED
ALG|CIUDAD DEL ESTE/GUARANI|293000|0|0|195|-25369722|-54761389|0|SG
ALG|ALGHERO|113800|1|1|195|40628083|8243917|1447|LI
ALG|ALGHERO|382000|0|0|195|40639972|8291639|0|LI
ALG|ALLGAU|341000|0|0|195|47997406|10262200|0|ED
ALI|ALICE|114500|1|0|195|27739797|-98021342|0|K4
ALI|ALIGARH|117900|1|1|195|27829306|78178333|100|VI
ALI|CAIRO|310000|0|0|195|30166944|31385000|0|HE
ALI|AL NAJAF|114700|1|1|195|31986167|44409000|108|OR
